Price,Close,High,Low,Open,Volume
2015-02-09,0.4890648126602173,0.49050460296542514,0.48354543531258776,0.48666508586620444,273944000
2015-02-10,0.5027431845664978,0.5029831400506283,0.4873848893022996,0.48954466030145105,226204000
2015-02-11,0.4993838369846344,0.5039432796091248,0.4960241724007705,0.5039432796091248,320832000
2015-02-12,0.5351396203041077,0.5399390741640008,0.5248207887839372,0.5279404395142681,676904000
2015-02-13,0.5353796482086182,0.536099572106326,0.525780739191196,0.5339398004132027,310084000
2015-02-17,0.5370594263076782,0.5396991662131315,0.5310601370609378,0.5344197436162331,203340000
2015-02-18,0.5308201909065247,0.5372995064942276,0.5298603113722774,0.5363395697459652,170948000
2015-02-19,0.5322600603103638,0.5384993633559695,0.5298603327708246,0.5375394837829572,169432000
2015-02-20,0.5360994338989258,0.5363393893982972,0.5279403747803392,0.5317799488402611,157752000
2015-02-23,0.5317801833152771,0.5358597146733365,0.5291404428022812,0.5358597146733365,125008000
2015-02-24,0.5374411940574646,0.5374411940574646,0.5290098358166415,0.5338277712212034,149356000
2015-02-25,0.5333458781242371,0.5376820538263064,0.5309369107678581,0.5352730290356152,123820000
2015-02-26,0.5347914099693298,0.5379230740955486,0.5304552331325683,0.5338278342614918,152864000
2015-02-27,0.5314186811447144,0.5345503441799574,0.5294914729660916,0.5333458318890298,157492000
2015-03-02,0.5444270968437195,0.5473178804188671,0.52925059794281,0.5299732938365969,301512000
2015-03-03,0.5343093872070312,0.5429816800995696,0.532623116010469,0.5403318335670152,160344000
2015-03-04,0.5403318405151367,0.5415362953420386,0.5302141557713547,0.5323822433809449,226840000
2015-03-05,0.5506905317306519,0.551654107301242,0.5388865730465455,0.5403319651195903,323056000
2015-03-06,0.5432226657867432,0.550208630675703,0.542740849358331,0.5475587839052117,257392000
2015-03-09,0.5446679592132568,0.5487632549607847,0.5422589921211082,0.5434635043843354,222388000
2015-03-10,0.5540629625320435,0.5576764419815229,0.5461133651774961,0.5470769405525882,527212000
2015-03-11,0.5511723756790161,0.5612900058255035,0.5497269835339974,0.5540631025347317,262120000
2015-03-12,0.5461134314537048,0.5499677908561447,0.5357548656871604,0.5458725519392755,406972000
2015-03-13,0.546836256980896,0.5482816492785244,0.5359958721830107,0.5434637132426483,359288000
2015-03-16,0.5533403158187866,0.5567129160828007,0.5475588056201107,0.5511722853907285,236956000
2015-03-17,0.5600854754447937,0.5603263549585076,0.5482815177581031,0.5521358771490953,299900000
2015-03-18,0.5509313344955444,0.5629761710353385,0.5458725203791243,0.5600854447263744,413844000
2015-03-19,0.5593628883361816,0.5612900396895955,0.5487634410237552,0.5528586807255035,310756000
2015-03-20,0.5653850436210632,0.5687576432346232,0.5586399592625461,0.563939709425882,462084000
2015-03-23,0.5470770001411438,0.555749294330188,0.5468361206297107,0.5485223920783701,426012000
2015-03-24,0.5396091938018799,0.5492450630321135,0.5372002264943215,0.5453907038531578,330480000
2015-03-25,0.5068469643592834,0.5393680348808809,0.5051606364267177,0.5393680348808809,542552000
2015-03-26,0.5051611065864563,0.5073291952882383,0.492875385478361,0.4964888666479977,311920000
2015-03-27,0.5150375962257385,0.5169647466937056,0.499861099629026,0.5080515752693346,318288000
2015-03-30,0.5172058343887329,0.519855681413425,0.5107015704356086,0.5174467139088915,253252000
2015-03-31,0.5041974782943726,0.5162423185494205,0.5037157191447679,0.5157605593998159,357276000
2015-04-01,0.5061244368553162,0.5078107079135227,0.49745214467432547,0.5061244368553162,330768000
2015-04-02,0.5073291063308716,0.5104607703173251,0.502992987121957,0.509015378102912,192204000
2015-04-06,0.522023618221283,0.5237098892426856,0.4998611006240497,0.5051607931386582,515864000
2015-04-07,0.5266007781028748,0.5323822881132556,0.5191329392982518,0.5220237230205975,413964000
2015-04-08,0.5304550528526306,0.5323822610476546,0.5220236964816121,0.5270825103042232,366432000
2015-04-09,0.5427409410476685,0.5444272126805203,0.5261190468225746,0.5263599263603191,379432000
2015-04-10,0.5482813715934753,0.5485222510429739,0.5412953506493281,0.543222558548213,258728000
2015-04-13,0.5432226657867432,0.550208630675703,0.5408136410789927,0.5470769674767996,236724000
2015-04-14,0.5386456847190857,0.543222740397567,0.53334593301588,0.5410546523233941,220276000
2015-04-15,0.5451497435569763,0.5492449816294461,0.5374410263415609,0.5400909301911552,243560000
2015-04-16,0.5417773723602295,0.546595307782382,0.5379230125356435,0.5420182519010409,155284000
2015-04-17,0.5347914099693298,0.5400911625139294,0.5302143535641906,0.5304552331325683,293636000
2015-04-20,0.5321413278579712,0.5405726833781057,0.5311776951405541,0.537200141170052,231624000
2015-04-21,0.5314186811447144,0.5386455825873583,0.5287687770783965,0.5386455825873583,230456000
2015-04-22,0.5374411940574646,0.538163890111581,0.5263599311401082,0.5345504672753197,207420000
2015-04-23,0.535273015499115,0.5403318870235956,0.521541907658432,0.5275643546142339,259380000
2015-04-24,0.5306960940361023,0.5352730923505956,0.5246736462156314,0.5350322128167588,240960000
2015-04-27,0.5347914099693298,0.5441864023479861,0.5278053855774321,0.5323824419825713,248456000
2015-04-28,0.5374411940574646,0.5393684026798816,0.5287688988423891,0.5338277712212034,234484000
2015-04-29,0.5333458781242371,0.5388865087873398,0.5311777902732023,0.5335867576295813,195156000
2015-04-30,0.5347914099693298,0.537441257524466,0.5294916574247303,0.5306961701352731,218844000
2015-05-01,0.548040509223938,0.549726780291579,0.536718313230162,0.5391272801031206,256968000
2015-05-04,0.5446679592132568,0.5511722220529333,0.5429816879921834,0.5475587426975574,200720000
2015-05-05,0.5306960940361023,0.5434636282785543,0.5282871263947777,0.542740932242725,292928000
2015-05-06,0.5323824286460876,0.5386457567416252,0.5253964044291938,0.533586883892131,316484000
2015-05-07,0.5417773723602295,0.5434636440145508,0.5285280212321498,0.5302142928864712,534564000
2015-05-08,0.5017883777618408,0.5261189888573313,0.49359790003771337,0.5061245535694239,1146552000
2015-05-11,0.4969705045223236,0.5020293769247925,0.49094811395562155,0.49480241634983696,544144000
2015-05-12,0.5017883777618408,0.5058836166239046,0.49311608358098846,0.4933570205265077,388800000
2015-05-13,0.5046789646148682,0.5092560181468474,0.4998610316657188,0.5054016603006697,308524000
2015-05-14,0.5128697156906128,0.5155196204455275,0.5049201162945129,0.5061246288984418,293052000
2015-05-15,0.5131107568740845,0.5174468767732953,0.5099790923890801,0.5150379085105484,215824000
2015-05-18,0.5123878717422485,0.5155195350726564,0.5094970879190066,0.511906055293604,324972000
2015-05-19,0.5091931819915771,0.5147594574893944,0.5082250889222764,0.5130653234681916,253808000
2015-05-20,0.5091931819915771,0.5154854984412964,0.5087091354569268,0.5094351764088287,196824000
2015-05-21,0.5055631399154663,0.5116134638948466,0.5050790932250563,0.5094353403382498,239692000
2015-05-22,0.5048372149467468,0.5087094162609362,0.5036271844924134,0.5067733444539311,212592000
2015-05-26,0.5016908049583435,0.5058049987729792,0.4978186055739362,0.5024168459491792,259732000
2015-05-27,0.5285542011260986,0.53097431876971,0.5033849314724155,0.5050790080529278,432332000
2015-05-28,0.535814642906189,0.5375087197676147,0.5275862530935026,0.5285542887714365,327656000
2015-05-29,0.5355727076530457,0.5392028562718807,0.5348466663892443,0.5358147021742555,335168000
2015-06-01,0.5416229367256165,0.5469472197212742,0.5355726702170748,0.5389608240778715,372660000
2015-06-02,0.5309744477272034,0.5411389673790853,0.5304904010008585,0.5382348024213561,224304000
2015-06-03,0.5251660346984863,0.5365405815661038,0.5241979415053727,0.5324263874459116,250788000
2015-06-04,0.5346047878265381,0.5362988652428047,0.5220201467912037,0.5220201467912037,323712000
2015-06-05,0.5387187600135803,0.5411388778445422,0.5273441542779153,0.5329104310591436,313320000
2015-06-08,0.5263761281967163,0.5406548409674431,0.520325862360069,0.5370246930054869,342812000
2015-06-09,0.5290383696556091,0.5329105126176259,0.5258922102238435,0.5268602459643477,256888000
2015-06-10,0.5195997953414917,0.5261341075076064,0.5166956309564814,0.5227459541918666,529460000
2015-06-11,0.5251660346984863,0.5287961822221217,0.5195997584887782,0.5195997584887782,283052000
2015-06-12,0.5108873248100281,0.5249239837401432,0.5096772371659699,0.5217778251057776,323728000
2015-06-15,0.5099194049835205,0.5123395231204546,0.5043531274985552,0.5082252703575156,306548000
2015-06-16,0.5162116289138794,0.5169376700728445,0.5038690446117999,0.508951275024392,256892000
2015-06-17,0.5222620368003845,0.525166201904062,0.5147596872161149,0.5159697175425318,233544000
2015-06-18,0.5309744477272034,0.5343626017111073,0.5251661755119151,0.5266182579907797,299404000
2015-06-19,0.5292803049087524,0.5353305708846575,0.5244400690479631,0.5309743816900124,355656000
2015-06-22,0.5271021723747253,0.5331524959464928,0.5191157775720829,0.5302483314000186,514236000
2015-06-23,0.5135496258735657,0.5321845323899717,0.5094354302296976,0.5280703367461035,414064000
2015-06-24,0.5084673762321472,0.5154857368801234,0.5060472578397596,0.5128235662583753,253368000
2015-06-25,0.5123394727706909,0.5154856318095358,0.5084672725921002,0.5084672725921002,350460000
2015-06-26,0.5019328594207764,0.5087092235789938,0.4997547938879182,0.5082251769604935,421296000
2015-06-29,0.486928254365921,0.5012069686995232,0.48620221315402873,0.4961246802162771,391724000
2015-06-30,0.48668625950813293,0.492010543122648,0.4832981052535209,0.48983241923032256,315916000
2015-07-01,0.4937043786048889,0.5058049648059604,0.4893481906525617,0.4987866651994414,302892000
2015-07-02,0.4941885769367218,0.49733473608544515,0.4910424177879985,0.4934625357716192,145764000
2015-07-06,0.48813822865486145,0.49685066449913223,0.4845080807115093,0.49007435756478895,214776000
2015-07-07,0.4789417088031769,0.4871701257075773,0.46369496260832843,0.4852340547654375,594252000
2015-07-08,0.4755536913871765,0.4791838687137858,0.47168149069875936,0.4762797326225154,332492000
2015-07-09,0.469745397567749,0.48523420055925687,0.4668412614318839,0.48305607681979407,357588000
2015-07-10,0.47797366976737976,0.48232988705485874,0.474585487943751,0.475795546698602,216708000
2015-07-13,0.4811197519302368,0.4837818634582972,0.47797359389700916,0.48281382814810647,212472000
2015-07-14,0.48136189579963684,0.4823299602604915,0.4750696066294451,0.4818459424551046,249216000
2015-07-15,0.47797366976737976,0.483297922518709,0.4736174524799008,0.48015176398608106,265732000
2015-07-16,0.48862239718437195,0.48862239718437195,0.47918391785716047,0.4808779950132996,282848000
2015-07-17,0.4857180416584015,0.48741211815086266,0.47942572457202953,0.48692812926738976,220372000
2015-07-20,0.47676363587379456,0.48765419408542815,0.47555357705584395,0.4857180653566136,188412000
2015-07-21,0.4789417088031769,0.4857180436508958,0.47579555024708486,0.47579555024708486,149720000
2015-07-22,0.469745397567749,0.47555369868956443,0.4639371252960188,0.47555369868956443,356472000
2015-07-23,0.4755536913871765,0.48257202267858723,0.46974539035455076,0.4707134549516975,169916000
2015-07-24,0.46998730301856995,0.479425750304649,0.4680512031303779,0.4789417325451205,188844000
2015-07-27,0.4673252999782562,0.47264955460446484,0.46200104535204756,0.4658732174210691,192420000
2015-07-28,0.47748973965644836,0.4806358699163255,0.46369504423971186,0.46853528014731577,198308000
2015-07-29,0.48329803347587585,0.48717023392042236,0.47458559690068775,0.476521697122961,232680000
2015-07-30,0.48450809717178345,0.48934833306079856,0.4820879503771943,0.4820879503771943,190180000
2015-07-31,0.4828140139579773,0.48668618553900844,0.4799098780596832,0.4864441910433656,218340000
2015-08-03,0.49104243516921997,0.49152642416297715,0.48039389835431795,0.486686188024408,397132000
2015-08-04,0.49297845363616943,0.49443053586193014,0.48741217690419325,0.48934830577192756,260100000
2015-08-05,0.49806082248687744,0.5055631716074525,0.49709272904537083,0.5050791248866991,234628000
2015-08-06,0.4949146807193756,0.5004809585559757,0.486686232373855,0.496850752271162,655676000
2015-08-07,0.5561437606811523,0.5655821820245467,0.5295224006556768,0.5435591219563948,1405248000
2015-08-10,0.5755046606063843,0.5796188557672509,0.5488833027652044,0.552271514397832,662304000
2015-08-11,0.5726005434989929,0.5781668215814025,0.5670342654165833,0.5670342654165833,435008000
2015-08-12,0.574052631855011,0.5781668274007807,0.5634041223424202,0.5634041223424202,384048000
2015-08-13,0.5692121982574463,0.575988562114158,0.5677601161667113,0.5747784744718273,276884000
2015-08-14,0.5696964263916016,0.5730845805495358,0.5653401787312521,0.5687283328891863,214652000
2015-08-17,0.5660660266876221,0.5687281386596788,0.5590476685429417,0.5687281386596788,273880000
2015-08-18,0.5609139800071716,0.5682048823956674,0.5565394038083094,0.5643163895332146,287084000
2015-08-19,0.5587265491485596,0.5665035328863822,0.5526507697390869,0.5601847408422671,249248000
2015-08-20,0.5385551452636719,0.5550811661428278,0.5358817740474451,0.5524078528695376,426932000
2015-08-21,0.5217860341072083,0.5436587386518558,0.5212999508290422,0.5346666325777941,382664000
2015-08-24,0.5033157467842102,0.5305351360551724,0.48606057236112893,0.4926223780358736,682284000
2015-08-25,0.4928654134273529,0.5273757018642771,0.4928654134273529,0.5254314268021942,622684000
2015-08-26,0.5300492644309998,0.5305353479110968,0.5050171530366545,0.5089056470485549,614976000
2015-08-27,0.5499774217605591,0.5502204343796618,0.5324792384408547,0.5356386342608825,463764000
2015-08-28,0.5524078011512756,0.5558102100792702,0.5460890086033248,0.5499775007822892,320944000
2015-08-31,0.5463321805000305,0.5536231416750607,0.5441449500904697,0.549734648362694,219352000
2015-09-01,0.5239731669425964,0.5395271336475291,0.5200847332092872,0.5305350292391345,353408000
2015-09-02,0.5397701263427734,0.5400131389564027,0.5293198306987325,0.5383119347751544,344044000
2015-09-03,0.5412285923957825,0.550463771712399,0.5402564835053363,0.5477903998349831,262556000
2015-09-04,0.5285908579826355,0.5404993479668571,0.5283478453124275,0.5319932671372888,287972000
2015-09-08,0.5511927604675293,0.5533800487319932,0.5392843262278774,0.5414715565493954,238448000
2015-09-09,0.5402562618255615,0.5575113758653957,0.5390410827539068,0.5528938460447189,289392000
2015-09-10,0.548762321472168,0.5555671972691769,0.5346666025131794,0.537096902881483,357076000
2015-09-11,0.5504636764526367,0.554109098646694,0.540499402706802,0.542686690789001,301584000
2015-09-14,0.5514357089996338,0.5548381180288634,0.5485193252929038,0.5531369135142485,192460000
2015-09-15,0.5575116872787476,0.5604280723254033,0.5499777698321665,0.5516789751283958,327976000
2015-09-16,0.5613999366760254,0.5645593331185721,0.5524078306252903,0.5565393356787127,173508000
2015-09-17,0.5665038824081421,0.5762250891067505,0.5652887025993348,0.5711214150299073,268712000
2015-09-18,0.5660175085067749,0.5708781093623996,0.5553241982129871,0.5587266072233378,326412000
2015-09-21,0.5718501806259155,0.5730653597319854,0.5638301839432276,0.5667465674434519,281840000
2015-09-22,0.5562963485717773,0.5633442377245892,0.5533799646622174,0.5594557451594883,228356000
2015-09-23,0.5589695572853088,0.5623719659146303,0.5545950401823134,0.556782269762348,161632000
2015-09-24,0.5696631073951721,0.5754958180545795,0.5468182322361638,0.5555673271967473,382440000
2015-09-25,0.573794424533844,0.5849738167553912,0.5682047284230703,0.576710749933209,369692000
2015-09-28,0.5662605166435242,0.5774399101107494,0.5626150950023907,0.5737944884696159,395584000
2015-09-29,0.5762246251106262,0.5771967334091191,0.5643161391110696,0.5723361339737388,380736000
2015-09-30,0.5990696549415588,0.5997987509238651,0.578169057963278,0.5815714672520824,556380000
2015-10-01,0.5874042510986328,0.6007708759378767,0.5703920883056948,0.5990696712471707,489296000
2015-10-02,0.6027153134346008,0.6027153134346008,0.5781692292719074,0.5842450116103711,386144000
2015-10-05,0.6177830100059509,0.6253169244206238,0.6034442192019193,0.6066036157500257,482024000
2015-10-06,0.6258029937744141,0.6284763069698285,0.6087908900943552,0.6112211906200778,453216000
2015-10-07,0.632364809513092,0.6386836025696156,0.6170539101618757,0.6272611957103319,310152000
2015-10-08,0.6360103487968445,0.637711553556823,0.6189981853111767,0.6296915551495292,460068000
2015-10-09,0.6335799098014832,0.6386835229681614,0.6216714211363051,0.6326077433424626,423248000
2015-10-12,0.6403849124908447,0.6440303929087496,0.6296915998365662,0.6343091311086517,227588000
2015-10-13,0.6415998935699463,0.6454883275561966,0.6330938138534367,0.6352811014278981,298444000
2015-10-14,0.6649306416511536,0.6753809360732564,0.6415997531260615,0.642328790881704,612148000
2015-10-15,0.6666321158409119,0.6802418111589056,0.6593412138430158,0.6661460325305435,526048000
2015-10-16,0.6770824193954468,0.6834012127612412,0.6671181460328713,0.668819408659995,448396000
2015-10-19,0.6758672595024109,0.6824291236851636,0.6680903318573825,0.679269726911485,294712000
2015-10-20,0.6748950481414795,0.6780544444346296,0.6678471596457652,0.6729508310116633,264824000
2015-10-21,0.666145920753479,0.6831580805035912,0.6649307995958588,0.6790265179160679,386280000
2015-10-22,0.690205991268158,0.6923932791387368,0.6729508748036419,0.6739229834318096,306884000
2015-10-23,0.6948235034942627,0.6994410914004168,0.6858313982695458,0.6962816952480934,381776000
2015-10-26,0.6916642189025879,0.6970109035480404,0.6853454255787634,0.6953096988751551,247436000
2015-10-27,0.691178023815155,0.6955525407651286,0.6877755573619264,0.6882616405532231,208268000
2015-10-28,0.6967676877975464,0.6967676877975464,0.6853452258411009,0.6955525088465307,217036000
2015-10-29,0.6727080345153809,0.6926365289592697,0.6714929127998642,0.6855886955347714,327168000
2015-10-30,0.6894766688346863,0.6943373262647856,0.6748948703731376,0.6799985403947211,301160000
2015-11-02,0.6974967122077942,0.698225807975782,0.6875324999501607,0.6916640040068117,190088000
2015-11-03,0.6926364898681641,0.6972540796010209,0.6848595606760889,0.6933655860335073,376768000
2015-11-04,0.6812139749526978,0.6957957801282817,0.678054578037027,0.6906921656997103,442264000
2015-11-05,0.6734368801116943,0.6865605490018062,0.671492662913199,0.684616273860377,478800000
2015-11-06,0.7667604088783264,0.7762385966888041,0.7247162111872432,0.7400271076722744,1172272000
2015-11-09,0.7633580565452576,0.765545344187936,0.7526646889207828,0.759226551848818,492568000
2015-11-10,0.7487763166427612,0.7575254099929937,0.7327363218244909,0.7533938470124647,552260000
2015-11-11,0.7414854764938354,0.7546090886330089,0.7388121051744193,0.7492624039371157,619896000
2015-11-12,0.7388119101524353,0.7465888934857874,0.7356525142946937,0.7397840185833734,291080000
2015-11-13,0.7242301106452942,0.7427004026248507,0.7205846315966667,0.7395410067636815,292940000
2015-11-16,0.7388119101524353,0.7392979933393662,0.7278755309613416,0.7337082974328175,344280000
2015-11-17,0.7388119101524353,0.7451307018679184,0.7356525142946937,0.7407561849572352,257048000
2015-11-18,0.7569865584373474,0.7579624165754052,0.7338110036732295,0.7418614552529682,350216000
2015-11-19,0.7591820955276489,0.7667446174757794,0.7535711733845343,0.7596700245603806,254072000
2015-11-20,0.7657689452171326,0.7701601327548059,0.7601580221387491,0.7647931451519714,239744000
2015-11-23,0.7543032169342041,0.7721117874940576,0.7516197520244767,0.7721117874940576,242552000
2015-11-24,0.7604018449783325,0.7669885666423898,0.7508876656133822,0.7543029941557894,195428000
2015-11-25,0.7594259977340698,0.7679643773740692,0.7567425335788485,0.7589381268856402,138300000
2015-11-27,0.7657689452171326,0.7682084744615183,0.7569866283047512,0.7608898867283612,86996000
2015-11-30,0.7738191485404968,0.7772345349140064,0.7657686988082001,0.7665005631623131,327244000
2015-12-01,0.7989464998245239,0.7996783643107047,0.7799181395097363,0.7806500039959171,409496000
2015-12-02,0.7928478717803955,0.8084608495023705,0.7911402068860367,0.80016646054035,294240000
2015-12-03,0.7911400198936462,0.8074848584446783,0.787236761844976,0.7991904714431037,246656000
2015-12-04,0.8233420252799988,0.8248057546727354,0.7911402112916861,0.7911402112916861,458756000
2015-12-07,0.8077288269996643,0.8230978651024384,0.8052892980653026,0.8230978651024384,333588000
2015-12-08,0.8187066316604614,0.8221219603421531,0.792603679360454,0.7977266723829916,314488000
2015-12-09,0.7979706525802612,0.8233418000114873,0.7896762658414178,0.8184627421459373,372676000
2015-12-10,0.8045574426651001,0.8089485715314145,0.7977267266738841,0.8004101910831342,236596000
2015-12-11,0.7926035523414612,0.8021177305697221,0.7908958882742777,0.7965068094219999,227320000
2015-12-14,0.7945552468299866,0.798946433381888,0.7850410674638186,0.793335511563093,275892000
2015-12-15,0.8043133616447449,0.8099242834637338,0.7991903688303014,0.8035814972194026,307296000
2015-12-16,0.8091924786567688,0.8118760011350532,0.7989464922729946,0.8060210853009464,236356000
2015-12-17,0.7969948649406433,0.8187066902263306,0.7965069940443331,0.8104123033594707,254160000
2015-12-18,0.7840652465820312,0.7994342827754466,0.7830894467621058,0.791383832475898,395896000
2015-12-21,0.8026057481765747,0.8033376126482424,0.7855290462178907,0.7926036973353751,284216000
2015-12-22,0.8033374547958374,0.8113879042393476,0.7984583980520702,0.8050451188398614,130012000
2015-12-23,0.8065089583396912,0.8096803514753008,0.8030936297822507,0.8045573586391401,122524000
2015-12-24,0.8091924786567688,0.8111441366557899,0.802849691945124,0.8040694854648818,52448000
2015-12-28,0.8084605932235718,0.8084605932235718,0.7894322917447752,0.8006541359186868,142024000
2015-12-29,0.8216341137886047,0.8240736426566938,0.8067529469791921,0.808948540409359,203660000
2015-12-30,0.8145595192909241,0.8279769580803393,0.8143155838360314,0.8209023064218127,180344000
2015-12-31,0.804069459438324,0.8169989678818731,0.804069459438324,0.8133397037669577,148528000
2016-01-04,0.7896762490272522,0.7947992422281112,0.781625797904213,0.7877246491877696,358076000
2016-01-05,0.8023620247840881,0.8157794660932756,0.7928478423010082,0.8045576187793306,490272000
2016-01-06,0.7691841125488281,0.7928475336305916,0.7601578045812657,0.78918821172983,449344000
2016-01-07,0.7386900186538696,0.7550348550266912,0.7289318457511468,0.7499118040742451,645304000
2016-01-08,0.7228330969810486,0.7489360496775421,0.7213693680486749,0.7482041852113552,398472000
2016-01-11,0.7240527272224426,0.7291757777421582,0.7111232204680719,0.7235648564244342,409372000
2016-01-12,0.7362505793571472,0.746984554252441,0.7311275855409594,0.7369824439255974,469356000
2016-01-13,0.7138070464134216,0.7467407239813728,0.7130751817418697,0.7418616067833693,481672000
2016-01-14,0.6994135975837708,0.7074640484226237,0.6786775737472213,0.6991696039902312,600236000
2016-01-15,0.661357045173645,0.6794096093319844,0.6498912627667754,0.6713591564653791,841452000
2016-01-19,0.6667238473892212,0.694046592425134,0.6640403250726716,0.6750182334370313,457140000
2016-01-20,0.6703831553459167,0.678921535540441,0.6452560019683716,0.6540383176029531,481180000
2016-01-21,0.6781896948814392,0.6886796752908366,0.6637964564792261,0.6777018239841864,481456000
2016-01-22,0.6940464377403259,0.6986815587422708,0.6896552521080814,0.6911189806521629,257996000
2016-01-25,0.6933148503303528,0.7018532314718414,0.691851121201759,0.6938027794275384,270728000
2016-01-26,0.7001453042030334,0.7030727616051204,0.687703726570056,0.6947783765164688,227944000
2016-01-27,0.6918510794639587,0.7013652600628867,0.6786776344272644,0.699169666502451,231700000
2016-01-28,0.6842885613441467,0.6999015354934038,0.6708711226063901,0.6974620064649899,276776000
2016-01-29,0.7145385146141052,0.716002243264187,0.6874597672393677,0.6901432309892217,310504000
2016-02-01,0.7147825956344604,0.7184418595445159,0.7077079450686152,0.7138067958026425,289884000
2016-02-02,0.6845324635505676,0.7111233461176564,0.6796534057307141,0.7074640818342448,341908000
2016-02-03,0.6879476308822632,0.6940464808067304,0.6720907257719467,0.6898992884497878,326772000
2016-02-04,0.6881918907165527,0.7038048664832613,0.6813611738315786,0.6889236971542256,348140000
2016-02-05,0.6447679996490479,0.691119101443711,0.6428164000244715,0.6835565801947902,600428000
2016-02-08,0.6152498722076416,0.6381814351695786,0.6062235617758928,0.635010041377443,608852000
2016-02-09,0.6218364834785461,0.6476955001116912,0.6050037174915633,0.6079311752851095,425372000
2016-02-10,0.6203728318214417,0.6437923225967989,0.616957502745714,0.6257398190568431,335800000
2016-02-11,0.6172014474868774,0.6235442348160266,0.604515872828579,0.604515872828579,340144000
2016-02-12,0.6276915073394775,0.62891130113121,0.6037840841208403,0.626959642697032,340816000
2016-02-16,0.6584293246269226,0.6594051825326755,0.6347659045898596,0.6367175040754736,485352000
2016-02-17,0.6747745275497437,0.6811173160367257,0.6640405509580944,0.666724074187493,771468000
2016-02-18,0.7328353524208069,0.7557669763856674,0.7294200227333718,0.730151887403961,1068660000
2016-02-19,0.7425934672355652,0.7491802492421071,0.7233211667078013,0.7289320903825044,525628000
2016-02-22,0.7689403295516968,0.7774787108830467,0.7518636250519615,0.753327354213103,449668000
2016-02-23,0.7708919644355774,0.7782105518563089,0.7591821896646292,0.7628415124564764,369380000
2016-02-24,0.7762587666511536,0.7774785601031998,0.7464964927440725,0.7677204451386425,336852000
2016-02-25,0.7779665589332581,0.7818698171937781,0.7640612486375622,0.7791863525859667,349616000
2016-02-26,0.7728434801101685,0.7835773955228122,0.7650369644484514,0.781625795688861,361964000
2016-02-29,0.767824113368988,0.7839836736660638,0.7673344651023208,0.7739451837011513,323344000
2016-03-01,0.8018572926521301,0.8018572926521301,0.76855875401468,0.7697829916060671,348700000
2016-03-02,0.8065091371536255,0.8094472602848256,0.7959809404332966,0.7974500019988967,233812000
2016-03-03,0.7994087338447571,0.8089575168370586,0.7886356551036794,0.8055297455898298,302004000
2016-03-04,0.7969603538513184,0.8062643131434815,0.7908392834519807,0.8055297823605668,175304000
2016-03-07,0.7918187379837036,0.7979398091530875,0.7815353641040776,0.7925532688590241,239968000
2016-03-08,0.7773730158805847,0.7883909199904604,0.7749245992311521,0.7837389108440811,274940000
2016-03-09,0.7768833637237549,0.7854527927668524,0.7668448146484528,0.7842286136356345,222788000
